TIMESTAMP,AGE,GENDER,COUNTRY,FAMILY_HISTORY,TREATMENT,WORK_INTERFERE,BENEFIT,SEEK_HELP,MENTAL_HEALTH_AFFECT,PHYSICAL_HEALTH_AFFECT
03-01-2024 20:45,43,Male,Germany,No,Yes,Sometimes,No,Don't know,Yes,No
03-01-2024 20:46,55,Female,Germany,No,No,Sometimes,Yes,Don't know,Yes,No
03-01-2024 20:47,25,Male,United Kingdom,Yes,Yes,Rarely,Yes,Yes,Maybe,No
03-01-2024 20:48,23,Male,Germany,Yes,Yes,Often,No,No,No,Maybe
03-01-2024 20:49,56,Female,Germany,No,No,Rarely,Yes,Don't know,No,Maybe
03-01-2024 20:50,43,Male,United States,Yes,Yes,Sometimes,Don't know,Don't know,Maybe,Maybe
03-01-2024 20:51,58,Female,India,No,Yes,Yes,Don't know,Don't know,Maybe,Yes
03-01-2024 20:52,24,Female,United Kingdom,Yes,No,Yes,Yes,Yes,Maybe,Maybe
03-01-2024 20:53,20,Female,United States,No,No,Rarely,Don't know,Don't know,Yes,Maybe
03-01-2024 20:54,22,Male,United Kingdom,No,Yes,No,Yes,Don't know,Yes,Yes
03-01-2024 20:55,19,Female,United Kingdom,No,Yes,Yes,No,No,Maybe,Maybe
03-01-2024 20:56,20,Female,United States,No,No,Never,Don't know,Yes,No,No
03-01-2024 20:57,50,Male,Canada,No,No,Rarely,Don't know,Yes,Maybe,Yes
03-01-2024 20:58,61,Female,Canada,No,No,Never,Yes,Yes,Maybe,Yes
03-01-2024 20:59,23,Male,United Kingdom,No,Yes,Never,No,No,No,No
03-01-2024 21:00,39,Male,United Kingdom,No,No,No,Don't know,Yes,Maybe,Maybe
03-01-2024 21:01,21,Male,United Kingdom,No,No,Yes,No,Don't know,Maybe,Maybe
03-01-2024 21:02,32,Female,United Kingdom,Yes,No,Rarely,No,No,Yes,Maybe
03-01-2024 21:03,33,Male,Australia,Yes,No,Yes,Yes,Don't know,Maybe,No
03-01-2024 21:04,52,Female,Canada,No,Yes,No,No,No,No,Maybe
03-01-2024 21:05,27,Other,Australia,No,No,Never,No,No,Yes,Yes
03-01-2024 21:06,32,Female,United States,Yes,Yes,Never,Yes,Yes,Yes,Maybe
03-01-2024 21:07,25,Male,United Kingdom,No,Yes,Never,Yes,Yes,No,Maybe
03-01-2024 21:08,25,Male,Germany,No,No,Never,No,No,Maybe,Maybe
03-01-2024 21:09,31,Male,India,Yes,Yes,Yes,Yes,Don't know,Maybe,No
03-01-2024 21:10,26,Female,United Kingdom,Yes,No,Never,No,Yes,Yes,Maybe
03-01-2024 21:11,37,Female,Australia,Yes,No,Never,Yes,No,Yes,Yes
03-01-2024 21:12,55,Male,Australia,No,No,Often,No,Yes,Yes,No
03-01-2024 21:13,52,Male,Australia,No,No,Rarely,Yes,No,Maybe,No
03-01-2024 21:14,55,Male,Australia,No,No,Rarely,Yes,No,No,No
03-01-2024 21:15,57,Female,Canada,No,No,Never,Don't know,No,Yes,No
03-01-2024 21:16,63,Female,Australia,No,No,No,No,Yes,Maybe,No
03-01-2024 21:17,64,Female,India,No,No,Sometimes,No,No,Maybe,No
03-01-2024 21:18,24,Female,Canada,No,No,Often,Yes,Don't know,Yes,No
03-01-2024 21:19,58,Female,Canada,No,Yes,Often,Don't know,No,No,Maybe
03-01-2024 21:20,48,Male,Germany,Yes,Yes,Yes,No,Don't know,Maybe,Maybe
03-01-2024 21:21,59,Male,Australia,No,Yes,Often,No,No,Maybe,Maybe
03-01-2024 21:22,51,Female,India,No,No,Yes,No,No,No,Yes
03-01-2024 21:23,62,Male,United Kingdom,Yes,No,No,Don't know,Don't know,Yes,Maybe
03-01-2024 21:24,61,Female,Australia,No,Yes,Sometimes,Yes,Don't know,Maybe,Yes
03-01-2024 21:25,53,Male,India,No,No,No,Yes,Don't know,Yes,No
03-01-2024 21:26,51,Male,United States,No,No,Often,Yes,Don't know,Maybe,Yes
03-01-2024 21:27,41,Female,United Kingdom,No,No,Sometimes,No,Don't know,No,Maybe
03-01-2024 21:28,51,Female,Germany,Yes,Yes,Yes,No,Yes,Yes,No
03-01-2024 21:29,53,Male,Australia,Yes,Yes,Yes,Don't know,Yes,Yes,Yes
03-01-2024 21:30,31,Male,Germany,No,No,No,Don't know,No,No,Yes
03-01-2024 21:31,22,Male,Canada,No,Yes,Yes,No,Yes,Yes,No
03-01-2024 21:32,47,Female,Australia,Yes,No,Yes,No,No,Yes,No
03-01-2024 21:33,63,Female,India,No,Yes,Rarely,Yes,Don't know,Maybe,Yes
03-01-2024 21:34,64,Male,Germany,Yes,No,No,No,Don't know,Yes,No
03-01-2024 21:35,40,Male,India,No,Yes,Sometimes,No,Don't know,Maybe,No
03-01-2024 21:36,56,Female,United Kingdom,Yes,No,Often,Don't know,Don't know,Maybe,No
03-01-2024 21:37,40,Male,Germany,No,Yes,No,No,Don't know,Maybe,Maybe
03-01-2024 21:38,51,Female,United Kingdom,No,No,Never,Yes,Yes,No,No
03-01-2024 21:39,24,Male,Canada,No,Yes,Rarely,Don't know,Don't know,Yes,No
03-01-2024 21:40,38,Female,United Kingdom,Yes,Yes,Sometimes,Yes,Yes,Maybe,Maybe
03-01-2024 21:41,60,Female,United Kingdom,No,Yes,Yes,Yes,Don't know,Maybe,No
03-01-2024 21:42,42,Female,Australia,Yes,Yes,No,Don't know,No,Maybe,Yes
03-01-2024 21:43,49,Female,Germany,No,No,Often,Yes,Yes,Maybe,Yes
03-01-2024 21:44,21,Female,United States,No,Yes,Never,No,Yes,Yes,Yes
03-01-2024 21:45,45,Male,India,No,No,No,Yes,Don't know,Yes,Maybe
03-01-2024 21:46,50,Female,Australia,No,No,Rarely,Don't know,No,Maybe,Yes
03-01-2024 21:47,33,Male,United States,Yes,No,Sometimes,Don't know,Don't know,No,No
03-01-2024 21:48,35,Male,Canada,No,No,Never,No,Yes,Maybe,No
03-01-2024 21:49,24,Male,United Kingdom,No,Yes,Yes,Don't know,No,Yes,Yes
03-01-2024 21:50,63,Female,Canada,No,Yes,Never,No,Don't know,Maybe,Yes
03-01-2024 21:51,25,Male,Germany,No,No,Sometimes,No,Yes,No,Maybe
03-01-2024 21:52,62,Male,Australia,No,Yes,Often,No,No,No,Maybe
03-01-2024 21:53,38,Female,Australia,No,No,Often,Yes,Don't know,No,No
03-01-2024 21:54,60,Male,India,No,No,Yes,Don't know,No,Yes,No
03-01-2024 21:55,55,Other,United States,No,Yes,Sometimes,No,No,No,Maybe
03-01-2024 21:56,25,Male,United Kingdom,Yes,Yes,Never,Don't know,No,No,Yes
03-01-2024 21:57,51,Other,United Kingdom,No,No,Rarely,No,No,Yes,Yes
03-01-2024 21:58,19,Female,United Kingdom,No,No,Rarely,No,Don't know,Maybe,No
03-01-2024 21:59,54,Female,United States,No,Yes,Never,No,No,No,Maybe
03-01-2024 22:00,59,Male,India,No,No,Yes,No,Don't know,Maybe,No
03-01-2024 22:01,36,Male,India,Yes,No,Yes,Don't know,Yes,Maybe,No
03-01-2024 22:02,19,Female,Germany,No,No,Yes,No,Yes,Maybe,Yes
03-01-2024 22:03,57,Male,United States,No,No,Often,Don't know,No,Yes,Yes
03-01-2024 22:04,54,Female,India,Yes,No,Sometimes,No,Don't know,Yes,Yes
03-01-2024 22:05,26,Male,India,No,Yes,Often,No,No,No,No
03-01-2024 22:06,33,Male,Canada,No,Yes,Rarely,Yes,Don't know,Yes,No
03-01-2024 22:07,51,Other,Australia,No,No,Yes,Yes,No,Yes,Yes
03-01-2024 22:08,58,Female,India,Yes,No,Sometimes,Don't know,No,Yes,Maybe
03-01-2024 22:09,32,Male,India,Yes,Yes,Yes,No,Yes,No,Yes
03-01-2024 22:10,32,Female,Canada,Yes,No,No,Don't know,No,Maybe,No
03-01-2024 22:11,59,Male,India,No,Yes,No,Don't know,Don't know,Yes,No
03-01-2024 22:12,27,Female,United Kingdom,No,Yes,Never,Don't know,Yes,Maybe,Maybe
03-01-2024 22:13,22,Male,India,Yes,No,Yes,Yes,Don't know,Maybe,Maybe
03-01-2024 22:14,21,Female,Germany,No,No,Yes,No,Yes,Maybe,Yes
03-01-2024 22:15,24,Male,Germany,No,No,Yes,Don't know,No,Yes,No
03-01-2024 22:16,27,Male,India,Yes,No,Yes,Yes,Yes,Maybe,Yes
03-01-2024 22:17,54,Female,Germany,No,Yes,No,No,No,Yes,No
03-01-2024 22:18,45,Female,India,Yes,No,Often,Yes,Don't know,Yes,No
03-01-2024 22:19,37,Male,Canada,No,Yes,No,Yes,No,Yes,Yes
03-01-2024 22:20,49,Male,United Kingdom,No,No,Sometimes,Don't know,Don't know,Yes,Yes
03-01-2024 22:21,43,Female,Australia,No,No,Often,Yes,No,Yes,Yes
03-01-2024 22:22,55,Male,Germany,No,Yes,Often,No,No,No,Yes
03-01-2024 22:23,63,Male,Australia,No,No,Rarely,Don't know,Yes,Maybe,No
03-01-2024 22:24,55,Male,Germany,No,No,Yes,No,No,Yes,No
03-01-2024 22:25,23,Female,Germany,Yes,No,Yes,Don't know,Don't know,Maybe,No
03-01-2024 22:26,52,Female,United States,No,No,Often,Yes,Yes,No,Maybe
03-01-2024 22:27,38,Male,India,Yes,Yes,Rarely,Don't know,Don't know,Yes,Maybe
03-01-2024 22:28,29,Female,United Kingdom,No,No,Yes,No,Yes,Yes,No
03-01-2024 22:29,44,Female,United States,No,No,Often,No,No,No,Yes
03-01-2024 22:30,60,Female,Canada,No,No,No,No,No,No,No
03-01-2024 22:31,27,Female,United Kingdom,No,No,Sometimes,Don't know,No,No,Maybe
03-01-2024 22:32,23,Female,United States,Yes,Yes,Rarely,Don't know,Yes,No,No
03-01-2024 22:33,64,Male,United Kingdom,No,No,Yes,No,Yes,Yes,Yes
03-01-2024 22:34,34,Female,Germany,Yes,Yes,Never,Don't know,Yes,Maybe,Maybe
03-01-2024 22:35,41,Female,Germany,No,No,Never,No,Yes,Yes,Maybe
03-01-2024 22:36,37,Male,United States,Yes,Yes,Rarely,Yes,No,Yes,No
03-01-2024 22:37,47,Female,Canada,No,No,Often,Yes,No,Yes,No
03-01-2024 22:38,24,Male,United States,Yes,Yes,Rarely,Yes,Yes,Maybe,No
03-01-2024 22:39,19,Female,Canada,No,No,Never,No,Yes,No,Maybe
03-01-2024 22:40,59,Male,United Kingdom,No,No,Sometimes,Don't know,Don't know,No,Maybe
03-01-2024 22:41,52,Male,Germany,No,No,No,Yes,Don't know,No,Maybe
03-01-2024 22:42,47,Female,India,No,No,Often,Yes,Don't know,Yes,Yes
03-01-2024 22:43,54,Female,India,No,No,Rarely,Yes,No,No,Maybe
03-01-2024 22:44,56,Female,United Kingdom,No,No,Sometimes,No,Yes,No,Yes
03-01-2024 22:45,51,Male,Canada,No,Yes,Rarely,Don't know,Yes,Yes,Maybe
03-01-2024 22:46,38,Female,United Kingdom,No,No,Often,No,Yes,Maybe,No
03-01-2024 22:47,23,Female,Canada,No,Yes,Rarely,Yes,Yes,Maybe,Yes
03-01-2024 22:48,60,Male,India,No,No,Never,Yes,No,Yes,Maybe
03-01-2024 22:49,18,Female,Australia,No,No,Often,No,Don't know,Maybe,Yes
03-01-2024 22:50,24,Female,Germany,No,No,Yes,Don't know,Don't know,Yes,No
03-01-2024 22:51,31,Male,Australia,No,No,Rarely,Don't know,Don't know,Yes,Yes
03-01-2024 22:52,29,Female,Canada,No,No,Often,Yes,No,No,Maybe
03-01-2024 22:53,30,Female,India,No,No,Often,Yes,Don't know,Maybe,Yes
03-01-2024 22:54,20,Female,Germany,No,No,Often,Yes,No,No,Yes
03-01-2024 22:55,53,Male,Germany,No,No,No,Don't know,Yes,No,Yes
03-01-2024 22:56,28,Male,Germany,Yes,No,Often,Yes,Don't know,Maybe,Maybe
03-01-2024 22:57,21,Male,India,No,No,Sometimes,Yes,No,Yes,No
03-01-2024 22:58,56,Female,Australia,No,No,Yes,Yes,Don't know,Maybe,No
03-01-2024 22:59,49,Female,India,No,No,Sometimes,Don't know,Yes,No,No
03-01-2024 23:00,43,Male,India,No,No,Yes,Yes,Yes,Maybe,Yes
03-01-2024 23:01,30,Male,Germany,No,No,Sometimes,No,Yes,No,Yes
03-01-2024 23:02,56,Male,United States,No,Yes,Yes,Yes,Don't know,No,Yes
03-01-2024 23:03,32,Male,United Kingdom,No,Yes,Never,Yes,Yes,Yes,Maybe
03-01-2024 23:04,47,Male,Australia,No,No,No,No,Don't know,Yes,Yes
03-01-2024 23:05,59,Male,Canada,Yes,Yes,No,No,Don't know,Maybe,Yes
03-01-2024 23:06,27,Female,Germany,Yes,No,Sometimes,Don't know,Don't know,No,No
03-01-2024 23:07,53,Male,Australia,Yes,Yes,Sometimes,No,Yes,Yes,Maybe
03-01-2024 23:08,53,Male,Germany,No,Yes,Rarely,Don't know,Don't know,Maybe,No
03-01-2024 23:09,52,Male,India,Yes,No,Sometimes,Don't know,Yes,Maybe,No
03-01-2024 23:10,26,Female,United States,No,Yes,Never,Don't know,Don't know,Yes,Yes
03-01-2024 23:11,20,Female,United Kingdom,Yes,No,Rarely,Yes,Yes,Yes,Maybe
03-01-2024 23:12,27,Male,United Kingdom,Yes,Yes,Often,Don't know,Yes,Yes,Yes
03-01-2024 23:13,58,Male,United Kingdom,No,Yes,Often,Don't know,Don't know,Maybe,No
03-01-2024 23:14,42,Male,Germany,No,No,Sometimes,Yes,No,Yes,Yes
03-01-2024 23:15,24,Female,Australia,No,Yes,No,No,Don't know,No,Yes
03-01-2024 23:16,61,Other,India,No,Yes,Yes,No,Yes,Yes,No
03-01-2024 23:17,63,Male,Canada,No,Yes,Rarely,Yes,Yes,No,Yes
03-01-2024 23:18,43,Female,United Kingdom,No,No,Yes,No,No,Maybe,Maybe
03-01-2024 23:19,19,Male,Canada,No,No,Sometimes,No,No,No,Yes
03-01-2024 23:20,33,Male,India,No,Yes,Yes,Yes,No,Maybe,Maybe
03-01-2024 23:21,33,Male,United Kingdom,No,No,Yes,No,No,Maybe,Maybe
03-01-2024 23:22,60,Male,Germany,No,No,No,Yes,Yes,Maybe,Yes
03-01-2024 23:23,57,Male,United Kingdom,No,No,Sometimes,Yes,Don't know,No,No
03-01-2024 23:24,43,Male,Germany,No,No,Often,No,No,No,Yes
03-01-2024 23:25,64,Male,Germany,Yes,No,Never,Yes,Yes,No,Yes
03-01-2024 23:26,22,Female,United Kingdom,No,No,Often,Yes,Yes,Maybe,No
03-01-2024 23:27,58,Male,Australia,No,Yes,No,No,Don't know,No,Yes
03-01-2024 23:28,26,Female,Australia,No,No,Rarely,Don't know,No,Maybe,No
03-01-2024 23:29,26,Female,Canada,No,Yes,Never,Don't know,Don't know,No,Maybe
03-01-2024 23:30,26,Male,Germany,Yes,Yes,Never,Don't know,Don't know,Yes,Maybe
03-01-2024 23:31,18,Male,India,No,Yes,Sometimes,Don't know,No,Yes,Yes
03-01-2024 23:32,52,Male,United Kingdom,No,Yes,Never,Yes,Don't know,Maybe,Yes
03-01-2024 23:33,60,Female,Germany,Yes,No,Sometimes,Don't know,No,Yes,Yes
03-01-2024 23:34,34,Male,Canada,No,No,Rarely,Yes,Yes,Maybe,Yes
03-01-2024 23:35,38,Male,United States,No,No,Never,No,Yes,Yes,No
03-01-2024 23:36,20,Female,United States,No,No,Yes,Don't know,Don't know,No,Yes
03-01-2024 23:37,26,Male,Germany,Yes,No,Never,Yes,No,No,No
03-01-2024 23:38,31,Male,Germany,Yes,Yes,Rarely,No,Don't know,Maybe,Yes
03-01-2024 23:39,19,Female,Germany,No,No,No,No,Don't know,Yes,Maybe
03-01-2024 23:40,48,Female,United States,No,Yes,Never,No,No,Maybe,Maybe
03-01-2024 23:41,50,Female,United States,Yes,Yes,Yes,Yes,Don't know,Yes,Maybe
03-01-2024 23:42,54,Other,United Kingdom,Yes,No,No,Yes,No,Maybe,No
03-01-2024 23:43,56,Female,United States,Yes,No,Never,Yes,No,No,Yes
03-01-2024 23:44,53,Female,United Kingdom,No,Yes,Rarely,No,No,Yes,Yes
03-01-2024 23:45,45,Female,Canada,Yes,No,No,No,Don't know,No,No
03-01-2024 23:46,28,Male,Canada,No,No,Never,Don't know,Yes,No,Maybe
03-01-2024 23:47,52,Male,India,No,No,Never,No,Yes,Maybe,No
03-01-2024 23:48,59,Female,Germany,No,Yes,Never,No,No,Yes,No
03-01-2024 23:49,42,Female,United States,No,No,Sometimes,Yes,No,Maybe,Yes
03-01-2024 23:50,44,Female,Canada,No,Yes,No,No,No,Maybe,No
03-01-2024 23:51,56,Female,United Kingdom,No,No,Often,Don't know,No,No,Maybe
03-01-2024 23:52,21,Female,United States,Yes,Yes,Yes,Don't know,No,Maybe,Maybe
03-01-2024 23:53,36,Female,United Kingdom,No,No,Never,Don't know,Don't know,Yes,Maybe
03-01-2024 23:54,42,Female,United Kingdom,No,No,Never,No,No,Yes,Yes
03-01-2024 23:55,48,Male,Germany,No,No,Often,Don't know,No,Yes,Yes
03-01-2024 23:56,19,Female,United States,No,Yes,Sometimes,Don't know,No,No,Maybe
03-01-2024 23:57,48,Female,India,No,Yes,No,No,Don't know,No,Maybe
03-01-2024 23:58,42,Female,India,Yes,No,Often,Don't know,Yes,No,Maybe
03-01-2024 23:59,37,Female,Australia,No,Yes,Sometimes,Yes,No,Maybe,Yes
04-01-2024 00:00,63,Male,Australia,No,No,No,No,Don't know,Maybe,Yes
04-01-2024 00:01,29,Male,Canada,Yes,Yes,Yes,Yes,Don't know,No,Yes
04-01-2024 00:02,26,Male,India,No,No,Yes,No,Yes,Maybe,Maybe
04-01-2024 00:03,25,Male,Australia,No,Yes,No,Don't know,Don't know,No,No
04-01-2024 00:04,37,Male,Australia,No,No,Yes,No,No,No,No
04-01-2024 00:05,59,Male,Canada,Yes,No,Rarely,Don't know,Don't know,No,Maybe
04-01-2024 00:06,25,Female,India,No,Yes,Often,Don't know,Yes,Yes,No
04-01-2024 00:07,43,Female,United States,No,No,Sometimes,Yes,Don't know,No,Maybe
04-01-2024 00:08,43,Female,Australia,No,No,Often,No,Don't know,Yes,Maybe
04-01-2024 00:09,58,Male,United States,No,Yes,Yes,Don't know,Don't know,Maybe,No
04-01-2024 00:10,54,Male,Australia,No,Yes,Sometimes,No,Don't know,Maybe,Yes
04-01-2024 00:11,54,Male,United Kingdom,Yes,No,No,No,No,No,No
04-01-2024 00:12,56,Female,Australia,Yes,Yes,Often,No,No,Yes,Maybe
04-01-2024 00:13,59,Male,India,No,No,Rarely,Don't know,Yes,Maybe,Yes
04-01-2024 00:14,45,Female,United Kingdom,Yes,No,Rarely,No,Don't know,Maybe,Yes
04-01-2024 00:15,49,Male,United Kingdom,No,No,Sometimes,Don't know,Don't know,Yes,Maybe
04-01-2024 00:16,31,Female,United Kingdom,No,No,No,Yes,Yes,Yes,Yes
04-01-2024 00:17,58,Female,Australia,Yes,Yes,Rarely,No,Don't know,Maybe,Yes
04-01-2024 00:18,57,Male,Germany,No,No,Never,No,Don't know,Yes,Maybe
04-01-2024 00:19,47,Male,India,No,No,Never,Yes,No,No,Yes
04-01-2024 00:20,50,Male,United Kingdom,No,Yes,Rarely,No,Don't know,No,Maybe
04-01-2024 00:21,22,Female,Australia,No,Yes,Yes,No,Yes,Yes,Maybe
04-01-2024 00:22,54,Female,India,No,Yes,Yes,Yes,No,Maybe,No
04-01-2024 00:23,45,Female,United States,Yes,No,Rarely,Don't know,Don't know,Maybe,Yes
04-01-2024 00:24,23,Male,United Kingdom,No,No,No,Don't know,No,Maybe,No
04-01-2024 00:25,50,Male,Australia,Yes,No,Never,No,No,Yes,Yes
04-01-2024 00:26,29,Male,Germany,No,No,No,No,Yes,Maybe,Yes
04-01-2024 00:27,45,Male,United States,No,No,Yes,Yes,Yes,No,No
04-01-2024 00:28,61,Female,United States,Yes,Yes,Often,Yes,Don't know,No,No
04-01-2024 00:29,57,Other,Canada,Yes,Yes,Yes,Don't know,Don't know,No,Yes
04-01-2024 00:30,43,Male,Germany,No,No,Often,Yes,Yes,Yes,No
04-01-2024 00:31,31,Male,United Kingdom,Yes,Yes,Never,Yes,No,Yes,No
04-01-2024 00:32,45,Male,Germany,No,No,Sometimes,No,No,Maybe,Maybe
04-01-2024 00:33,26,Female,United States,No,No,Sometimes,Don't know,Yes,Yes,No
04-01-2024 00:34,19,Male,Australia,No,Yes,Often,Don't know,Yes,Maybe,Yes
04-01-2024 00:35,50,Male,Australia,No,No,Sometimes,No,Yes,No,Yes
04-01-2024 00:36,59,Male,Australia,No,No,Sometimes,Don't know,Don't know,No,No
04-01-2024 00:37,50,Female,India,No,Yes,Sometimes,Yes,Don't know,Maybe,No
04-01-2024 00:38,50,Female,Canada,No,No,Sometimes,Yes,Don't know,No,Yes
04-01-2024 00:39,38,Female,India,No,No,Often,Don't know,Yes,No,Maybe
04-01-2024 00:40,30,Female,United Kingdom,No,No,Sometimes,Yes,Don't know,No,Maybe
04-01-2024 00:41,37,Female,United Kingdom,No,Yes,No,Yes,No,Maybe,No
04-01-2024 00:42,47,Female,Australia,Yes,Yes,Rarely,Don't know,Yes,Maybe,Maybe
04-01-2024 00:43,57,Male,Germany,No,No,Often,No,Don't know,Maybe,Maybe
04-01-2024 00:44,30,Female,United States,Yes,No,Often,Don't know,Yes,Yes,Yes
04-01-2024 00:45,42,Male,United States,Yes,No,Never,No,No,Maybe,No
04-01-2024 00:46,40,Female,Canada,No,Yes,Yes,No,Yes,Yes,Yes
04-01-2024 00:47,62,Male,United States,No,Yes,Yes,Yes,Don't know,No,No
04-01-2024 00:48,22,Other,Canada,No,No,Rarely,Don't know,Don't know,Maybe,No
04-01-2024 00:49,28,Female,United Kingdom,No,No,Yes,Don't know,No,No,No
04-01-2024 00:50,41,Other,United States,No,No,Rarely,Yes,Yes,Yes,Yes
04-01-2024 00:51,48,Other,Germany,No,Yes,Rarely,Yes,No,Maybe,No
04-01-2024 00:52,63,Male,Canada,No,No,No,Don't know,No,Yes,Yes
04-01-2024 00:53,44,Female,United Kingdom,No,No,Sometimes,No,Don't know,Maybe,Maybe
04-01-2024 00:54,45,Male,Canada,No,Yes,Often,Yes,No,Yes,No
04-01-2024 00:55,44,Female,Australia,No,Yes,No,Yes,Don't know,Yes,Yes
04-01-2024 00:56,38,Male,Germany,Yes,No,Rarely,Yes,Yes,Yes,Yes
04-01-2024 00:57,27,Female,Canada,Yes,No,Yes,Don't know,Don't know,Yes,No
04-01-2024 00:58,21,Male,Germany,No,No,No,Yes,Don't know,No,Maybe
04-01-2024 00:59,45,Male,India,Yes,Yes,Often,No,No,Yes,Yes
04-01-2024 01:00,29,Female,United States,No,No,Yes,Don't know,Yes,No,No
04-01-2024 01:01,26,Male,Australia,Yes,No,No,Yes,Don't know,Yes,No
04-01-2024 01:02,48,Male,Australia,No,No,Often,Yes,Yes,No,No
04-01-2024 01:03,52,Male,United States,No,No,Yes,No,Yes,No,Yes
04-01-2024 01:04,49,Female,Australia,Yes,Yes,Often,No,No,Yes,Yes
04-01-2024 01:05,54,Male,India,No,Yes,No,Don't know,No,Yes,Yes
04-01-2024 01:06,48,Female,Germany,No,Yes,No,No,No,No,Yes
04-01-2024 01:07,37,Female,United Kingdom,No,No,Never,Yes,No,No,Maybe
04-01-2024 01:08,33,Female,Canada,No,Yes,No,Yes,Yes,No,Yes
04-01-2024 01:09,30,Female,United Kingdom,No,Yes,No,Don't know,No,Maybe,No
04-01-2024 01:10,24,Male,Australia,No,No,Never,No,Yes,No,No
04-01-2024 01:11,20,Female,United States,Yes,No,No,Don't know,No,No,Maybe
04-01-2024 01:12,28,Female,Australia,No,Yes,Sometimes,Don't know,No,Yes,No
04-01-2024 01:13,32,Other,Germany,No,Yes,Rarely,Yes,Don't know,Maybe,Maybe
04-01-2024 01:14,35,Female,United States,No,Yes,Sometimes,Don't know,Don't know,Maybe,No
04-01-2024 01:15,23,Female,Australia,No,No,Often,Don't know,No,No,Yes
04-01-2024 01:16,47,Female,Australia,No,No,Yes,No,Yes,Yes,Yes
04-01-2024 01:17,52,Male,United States,No,Yes,Rarely,Don't know,Don't know,No,Yes
04-01-2024 01:18,58,Male,India,No,No,Rarely,Yes,Yes,Yes,No
04-01-2024 01:19,24,Male,United Kingdom,No,No,Often,No,Don't know,Yes,Yes
04-01-2024 01:20,63,Female,India,No,No,Rarely,Don't know,Yes,Maybe,Yes
04-01-2024 01:21,45,Male,Canada,Yes,No,Rarely,Don't know,Don't know,Yes,Yes
04-01-2024 01:22,31,Male,India,No,Yes,Often,Don't know,Yes,No,Maybe
04-01-2024 01:23,45,Female,Canada,No,No,Never,Yes,Don't know,Yes,No
04-01-2024 01:24,60,Female,United States,No,No,Rarely,No,Don't know,Maybe,No
04-01-2024 01:25,64,Female,Canada,Yes,Yes,Often,Don't know,Don't know,No,Maybe
04-01-2024 01:26,39,Female,Australia,Yes,No,Often,No,No,Yes,No
04-01-2024 01:27,49,Other,Germany,No,Yes,No,Yes,Yes,Maybe,Maybe
04-01-2024 01:28,36,Male,United States,No,No,Sometimes,Yes,Yes,Yes,Maybe
04-01-2024 01:29,46,Male,United Kingdom,Yes,No,Often,No,Don't know,No,Maybe
04-01-2024 01:30,20,Female,United States,No,No,Sometimes,No,Don't know,Maybe,No
04-01-2024 01:31,57,Other,Australia,No,No,Never,No,No,No,Maybe
04-01-2024 01:32,60,Male,United Kingdom,Yes,Yes,Never,Don't know,Don't know,No,Maybe
04-01-2024 01:33,43,Male,Canada,No,No,Yes,No,Don't know,Maybe,Yes
04-01-2024 01:34,26,Female,Canada,Yes,No,Never,Yes,No,Yes,Maybe
04-01-2024 01:35,52,Male,Canada,No,No,Rarely,No,No,Yes,Maybe
04-01-2024 01:36,58,Male,Australia,Yes,Yes,Yes,Yes,No,Maybe,No
04-01-2024 01:37,33,Male,India,No,Yes,Often,Don't know,Yes,Maybe,Yes
04-01-2024 01:38,61,Other,United States,No,No,Yes,No,Yes,Yes,No
04-01-2024 01:39,61,Female,Australia,No,Yes,Often,Yes,No,Maybe,Yes
04-01-2024 01:40,36,Male,United Kingdom,No,No,Yes,No,No,Maybe,No
04-01-2024 01:41,52,Male,Australia,No,Yes,Rarely,No,No,Yes,Maybe
04-01-2024 01:42,24,Female,India,No,Yes,Rarely,No,No,No,No
04-01-2024 01:43,49,Male,Canada,Yes,No,Yes,No,No,Maybe,Yes
04-01-2024 01:44,29,Female,Canada,No,Yes,Often,Yes,Yes,No,Yes
04-01-2024 01:45,42,Female,India,No,No,No,Don't know,Yes,Yes,Yes
04-01-2024 01:46,40,Male,Canada,No,Yes,Often,Yes,No,No,Yes
04-01-2024 01:47,19,Male,India,Yes,Yes,Never,Don't know,Don't know,Maybe,Maybe
04-01-2024 01:48,46,Female,Germany,Yes,Yes,Often,No,Yes,No,No
04-01-2024 01:49,31,Female,United Kingdom,No,Yes,Often,No,No,Maybe,Yes
04-01-2024 01:50,46,Female,Canada,No,Yes,Rarely,Yes,Don't know,Yes,Maybe
04-01-2024 01:51,48,Male,India,No,Yes,No,Don't know,No,Yes,Yes
04-01-2024 01:52,18,Male,Germany,No,No,Never,No,Don't know,No,No
04-01-2024 01:53,45,Male,Australia,Yes,No,Never,Don't know,Don't know,Yes,Maybe
04-01-2024 01:54,39,Female,India,No,No,Often,Don't know,Don't know,Yes,Yes
04-01-2024 01:55,64,Female,India,No,No,No,Don't know,Don't know,Yes,Maybe
04-01-2024 01:56,36,Female,India,No,No,Yes,No,Yes,Maybe,No
04-01-2024 01:57,32,Male,United States,No,No,Never,Yes,Yes,Yes,No
04-01-2024 01:58,55,Male,Germany,Yes,Yes,No,No,Don't know,Yes,Yes
04-01-2024 01:59,54,Female,United States,No,No,Rarely,No,Don't know,Maybe,No
04-01-2024 02:00,27,Male,India,No,No,Sometimes,Don't know,Don't know,Maybe,No
04-01-2024 02:01,54,Female,Germany,No,Yes,Often,Yes,Yes,Yes,Yes
